target_end_date,location,horizon,model,wis,overprediction,underprediction,dispersion,bias,interval_coverage_50,interval_coverage_90,ae_median
2026-02-14,37,3.0,UNC_IDD-InfluPaint,100.33556142412523,0.0,84.13173807569987,16.203823348425377,-0.8999999999999999,False,True,171.4934756761482
2026-01-31,27,0.0,UNC_IDD-InfluPaint,15.526322829968732,0.07364579540300328,0.0,15.452677034565728,0.09999999999999998,True,True,1.6938532942690756
2026-02-07,27,1.0,UNC_IDD-InfluPaint,15.792916721509055,0.0,0.05807310670410808,15.734843614804948,-0.10000000000000009,True,True,1.3356814541944857
2026-02-14,27,2.0,UNC_IDD-InfluPaint,24.84143665713705,0.0,8.397217229114364,16.4442194280227,-0.5,True,True,43.6792496124732
2026-02-21,27,3.0,UNC_IDD-InfluPaint,35.52452339794066,0.0,18.036457979083465,17.488065418857207,-0.6000000000000001,False,True,69.95237837932798
2026-01-31,36,0.0,UNC_IDD-InfluPaint,98.40402257177017,0.0,74.07943384871824,24.3245887230519,-0.8999999999999999,False,True,168.71794394443097
2026-02-07,36,1.0,UNC_IDD-InfluPaint,57.01092446398145,0.0,30.42230999852092,26.588614465460534,-0.7,False,True,104.17500295649643
2026-02-14,36,2.0,UNC_IDD-InfluPaint,42.61494259258688,0.0,22.613190570281652,20.00175202230523,-0.6000000000000001,False,True,79.38281768040707
2026-02-21,36,3.0,UNC_IDD-InfluPaint,93.10611064733251,0.0,74.44444064073492,18.66167000659757,-0.8999999999999999,False,True,156.2126340834143
2026-01-31,37,0.0,UNC_IDD-InfluPaint,135.02692732798914,0.0,115.64330637268449,19.383620955304675,-1.0,False,False,194.4853536934944
2026-02-07,37,1.0,UNC_IDD-InfluPaint,179.36709948277593,0.0,164.46028413748354,14.906815345292388,-1.0,False,False,235.08594383173602
2026-02-14,37,2.0,UNC_IDD-InfluPaint,115.75103703932159,0.0,102.39933325522988,13.351703784091757,-0.98,False,False,173.61830897150895
2026-02-21,37,3.0,UNC_IDD-InfluPaint,167.08882038626712,0.0,154.61686067501577,12.471959711251285,-1.0,False,False,225.97746854839102
2026-02-07,27,0.0,UNC_IDD-InfluPaint,15.373991937882836,0.0,5.341925809108843,10.032066128773991,-0.5,True,True,26.45849031228201
2026-02-14,27,1.0,UNC_IDD-InfluPaint,31.227285117998047,0.0,18.287319436456094,12.939965681541953,-0.6000000000000001,False,True,63.09433348673522
2026-02-21,27,2.0,UNC_IDD-InfluPaint,50.524027369279466,0.0,37.78915208325957,12.734875286019909,-0.8,False,True,92.46249219455444
2026-02-28,27,3.0,UNC_IDD-InfluPaint,31.870731335505464,0.0,19.154869843251056,12.715861492254412,-0.7,False,True,62.899401076149985
2026-02-07,36,0.0,UNC_IDD-InfluPaint,36.637498409340736,0.0,21.107836779564266,15.52966162977647,-0.7,False,True,70.03037340077924
